,영화명,평점
1741,위기의 남자들,0.0
1742,SIFF2013-경쟁단편 8,0.0
1743,나무의 시간,0.0
1744,잃어버린 지평선,0.0
1745,헤이와이어,0.0
1746,라잇 온 미,7.21
1747,아이언걸,3.48
1748,트러블 위드 블리스,0.0
1749,신의 결혼식,0.0
1750,불꽃,7.19
1751,디지털 삼인삼색 2011: 어느 아침의 기억,0.0
1752,헐리우드 엔딩,0.0
1753,그림자에게 묻다,0.0
1754,오아시스,0.0
1755,존 웨인의 히프,0.0
1756,자리,7.6
1757,군대에 가고 싶지 않은 마음,10.0
1758,2013 최강애니전-패밀리 섹션3,0.0
1759,PISAF2013-국제 학생경쟁4,0.0
1760,글로벌 비전3,0.0
1761,우수한국영화 외국어자막 추석상영기획전,0.0
1762,디노 살루찌,0.0
1763,황제펭귄 펭이와 솜이,8.75
1764,"달리는 꿈의 상자, 모모",0.0
1765,"시네도키, 뉴욕",0.0
1766,답,9.67
1767,플라멩코 소녀,10.0
1768,마술피리,0.0
1769,모스키토 코스트,0.0
1770,꿈꿈,8.88
1771,레몬타임,9.2
1772,입맞춤,10.0
1773,고독한 영혼,0.0
1774,친절한 금자씨,0.0
1775,그들 각자의 이별,10.0
1776,가면과 거울,10.0
1777,결혼전.투,0.0
1778,라스트 다이빙,0.0
1779,동동의 여름방학,0.0
1780,불을 지펴라,0.0
1781,안경,0.0
1782,생활의 발견,0.0
1783,델리카트슨 사람들,0.0
1784,핫 코너,0.0
1785,칠레전투 제 2부,0.0
1786,공사 중,0.0
1787,레바논 감정,7.03
1788,바다의 꽃,0.0
1789,당신이 버린 개에 관한 이야기,10.0
1790,마스터즈,10.0
1791,구보씨 일보,0.0
1792,두더지 전사 - 스킬라의 보물,0.0
1793,그들은 밤에 산다,0.0
1794,외침과 속삭임,0.0
1795,사랑의 블랙홀,0.0
1796,무인지경,0.0
1797,거품이 사라지면,5.0
1798,로드 투 페임,0.0
1799,다니엘 바렌보임과 서동시집 오케스트라,0.0
1800,레드 툼,9.17
1801,AISFF2013 폐막식+수상작,0.0
1802,[2014중앙대학교 영화학과 졸업영화제]Section BLUE,0.0
1803,"村, 금가이",10.0
1804,화이트 히트,0.0
1805,명랑소녀,0.0
1806,여름이야기,0.0
1807,소원,9.34
1808,양과자점 코안도르,0.0
1809,만찬,8.39
1810,거인과 완구,0.0
1811,그림자 열차,0.0
1812,"유고슬라비아, 이데올로기는 어떻게 우리 몸을 지배했나?",0.0
1813,비욘드 다큐2,0.0
1814,퍼펙트 호스트,0.0
1815,AISFF2013 국제경쟁 1,0.0
1816,혼자여도 괜찮아,0.0
1817,우리의 후견인 장 르누아르 1부 : 상대성의 탐구,0.0
1818,자신에 적합한 얼굴,0.0
1819,GMO OMG,10.0
1820,잘 알지도 못하면서,0.0
1821,바람_감독판,0.0
1822,AISFF2013 국제경쟁 4,0.0
1823,MJ,8.83
1824,외로운 부두,0.0
1825,불장난,0.0
1826,특별전 - 남아프리카 공화국 특별전,0.0
1827,존재의 심연,0.0
1828,토탈 발라라이카 쇼,0.0
1829,다른 반쪽,0.0
1830,나는 독일어로 꿈꾸지 않는다,0.0
1831,엔드리스 비기너,0.0
1832,작은 세계,0.0
1833,뻔뻔한 20달러,0.0
1834,"자, 서쪽으로",0.0
1835,아윌 텔 유,0.0
1836,나의 신념,0.0
1837,이상,8.21
1838,"열여덟 반,",9.8
1839,애정의 조건,0.0
1840,스위밍 풀,0.0
1841,수면의 과학,0.0
1842,코코 샤넬,0.0
1843,부초,0.0
1844,박제사,0.0
1845,봄,10.0
1846,터부,0.0
1847,북 오브 데이즈,0.0
1848,선장과 그의 친애하는 해적,0.0
1849,극장판 천원돌파 그렌라간 : 나암편,0.0
1850,햇빛과 사이렌,10.0
1851,박스홈,0.0
1852,잔인한 내림(遺傳),0.0
1853,우리의 후견인 장 르누아르 3부 : 규칙과 예외,0.0
1854,크림맨,0.0
1855,하하하,0.0
1856,사사키 치즈코가 사는 법,0.0
1857,인디애니페스트2013-새벽비행1,0.0
1858,악마의 은신처,0.0
1859,야곱 신부의 편지,0.0
1860,반고호,0.0
1861,바베트의 만찬,0.0
1862,몽구스피킹,9.0
1863,처형의 방,0.0
1864,구럼비-바람이 분다,2.8
1865,함단,0.0
1866,AISFF2013 국내감독열전,0.0
1867,야생의 순수,0.0
1868,솔루션,0.0
1869,실베스트르,0.0
1870,상실의 시대,0.0
1871,써니,0.0
1872,코메디: 다 웃자고 하는 얘기,7.2
1873,용암의 집,0.0
1874,록스타를 위한 무대는 없다,0.0
1875,우샤 자노메,0.0
1876,그들은 모두 거짓말하고 있다,0.0
1877,트릭,0.0
1878,스끼다시 내 인생,9.78
1879,호구,9.54
1880,그랜드 뷔페,0.0
1881,젤리 피쉬,0.0
1882,자브리스키 포인트,0.0
1883,더 브레이브,7.5
1884,메밀꽃 필 무렵,9.15
1885,난장이들,0.0
1886,두 번의 결혼식과 한 번의 장례식,8.09
1887,시작은 키스!,0.0
1888,거인,9.04
1889,두더지와 새,10.0
1890,저녁 먹을 시간,0.0
1891,팡고고의 기원,0.0
1892,수태,0.0
1893,잭과 척,0.0
1894,티펫 VFX 릴 - 불멸,0.0
1895,라무스,0.0
1896,위쳐 2,0.0
1897,포 더 리메인더,0.0
1898,상상력을 펼쳐봐,0.0
1899,중편초청 섹션 1,0.0
1900,야르무크의 소년들,0.0
1901,그들은 부츠를 신은 채로 죽었다,0.0
1902,바그다드의 도둑,0.0
1903,온화한 일상,10.0
1904,넌더리,10.0
1905,고독한 질주,0.0
1906,차이나타운,0.0
1907,탈주한 하사,0.0
1908,붉은 천사,0.0
1909,나의 계곡은 푸르렀다,0.0
1910,클로버 제작 다큐멘터리,0.0
1911,리플렉션,0.0
1912,사과 먹는 법,0.0
1913,핵폐기물 처리법,0.0
1914,매미가 울었다,9.5
1915,남자의 자리,10.0
1916,에스테판,0.0
1917,Iloura VFX Reel,0.0
1918,트와이닝스 “자신을 찾는 여행”,0.0
1919,포토플라이,0.0
1920,“짧은 대화” - 오브 몬스터스 앤 맨,0.0
1921,웨타 VFX 릴 - 프로메테우스,0.0
1922,라이징,7.84
1923,소니 VFX 릴 - 스파이더맨,0.0
1924,페이퍼스 트레일러,0.0
1925,다일레이티드 픽셀의 2011-2012 텔레비전 VFX,0.0
1926,맥 '엔' 치즈,0.0
1927,시보레 “조이”,0.0
1928,아이엘엠 VFX 릴,0.0
1929,원티드 멜로디,0.0
1930,"오, 양!",10.0
1931,더트 3,0.0
1932,디지털 도메인 VFX 릴,0.0
1933,"역동적인 지구 시각화: 코로나 질량 방출과 바다, 바람의 순환",0.0
1934,로제트,0.0
1935,베르톨루치가 말하는 베르톨루치,0.0
1936,히마와리와 나의 7일,8.28
1937,그리즐리 맨,0.0
1938,빌리와 용감한 녀석들 3D,7.31
1939,정부,0.0
1940,제15회 SIYFF-경쟁 19+ 2,0.0
1941,난류,0.0
1942,우리들의 낙원,5.67
1943,기억의 잔상,0.0
1944,"저를 보내지 마세요, 제발",9.0
1945,태양없이,0.0
1946,PISAF2013-KAFA 세 가지 색,0.0
1947,동경의 황혼,0.0
1948,실없는 놈,0.0
1949,나의 아버지와 맨 인 블랙,0.0
1950,텍사스 전기톱 연쇄살인사건 3D,5.68
1951,팝 리뎀션,8.44
1952,파티51,8.97
1953,화차,8.07
1954,세상의 모든 계절,0.0
1955,로잘린,6.0
1956,타인보다 낯선,0.0
1957,우리는 함께 늙지 않는다.,0.0
1958,"AISFF2013 이미지, 음악을 입다 1: 무성영화 + 집시 앤 피쉬 오케스트라",0.0
1959,글로벌 비전 2,0.0
1960,"나의 아들, 나의 어머니",0.0
1961,드라큘라의 춤,0.0
1962,맞춤희곡,9.93
1963,구글 탄요르 오비얌,0.0
1964,비랄의 멋진 세상,0.0
1965,비소와 낡은 레이스,0.0
1966,러브 송,0.0
1967,세라핀,0.0
1968,위 오운 더 나잇,0.0
1969,카사노바,0.0
1970,세상은 가끔 아름답다,0.0
1971,소년,8.24
1972,철의 여인,0.0
1973,자전거 도둑,0.0
1974,두현의 입장,1.0
1975,가장자리,0.0
1976,인지구,0.0
1977,부기나이트,0.0
1978,비지터,0.0
1979,마취,0.0
1980,아버지 없는 삶,8.38
1981,독개구리,0.0
1982,숲,4.66
1983,롱 폴링,0.0
1984,인디애니페스트2013-2013 홀랜드 애니메이션 페스티벌 수상작,0.0
1985,엄마는 미국에서 버팔로 빌을 만났다,2.0
1986,엘리펀트 화이트,0.0
1987,광기가 우리를 갈라놓을 때까지,9.0
1988,컬러 오브 매스,9.0
1989,후쿠시마의 미래,7.18
1990,도시 위에 군림하는 손,0.0
1991,송곳니,0.0
1992,비욘드 다큐1,0.0
1993,바보야,0.0
1994,투사들,0.0
1995,5cm,7.0
1996,해피 엔딩,8.6
1997,가난뱅이의 역습,0.0
1998,파티걸,0.0
1999,내가 죽인 남자,0.0
2000,스튜어트 홀 프로젝트,0.0
2001,게스트,9.47
2002,빠지다,4.0
2003,밀청,8.0
2004,클레르의 무릎,0.0
2005,수영장,0.0
2006,이도공간,0.0
2007,영원이 떠나는 날,0.0
2008,아일랜드식 가구 재활용,0.0
2009,홀로세,0.0
2010,10%: 누가 영웅이 되는가?,8.0
2011,우리의 후견인 장 르누아르 2부 : 배우의 연출,0.0
2012,직원 외 출입금지,0.0
2013,동물원에 대한 단상,0.0
2014,피아노 연주,0.0
2015,홈 터프,0.0
2016,초콜릿,5.92
2017,포켓에 가득찬 행복,0.0
2018,일트로바토레,7.0
2019,헤테로토피아,0.0
2020,파블로의 겨울,0.0
2021,파더 오브 라이츠,0.0
2022,도쿄의 불안한 식탁,0.0
2023,태양을 가린 구름,0.0
2024,마라링가 구술사,0.0
2025,바보들의 행진,8.2
2026,말하는 건축가,0.0
2027,마테이 사건,0.0
2028,카페 드 플로르,0.0
2029,달려라 고양이,10.0
2030,망가진 아이,0.0
2031,걸출한 그리고리 라스푸틴의 삶과 죽음,0.0
2032,주술에 걸린 시간,0.0
2033,강철손,0.0
2034,슬리핑 위드 피쉬,0.0
2035,떠나다,0.0
2036,미식가의 게임,0.0
2037,강력본드,0.0
2038,스페이스 독 가족 - 재미있는 놀이,0.0
2039,노 누들스,0.0
2040,스냅,0.0
2041,엘라스티카,0.0
2042,스파이크2,8.14
2043,10월 단편 상상극장-제7회 대단한 단편영화제 수상작 모음,0.0
2044,칸,0.0
2045,SIFF2013-경쟁단편 6,0.0
2046,12월 단편 상상극장 - 2013 단편 명불허전,0.0
2047,과일 원정대,0.0
2048,무지개 도시,0.0
2049,비토,0.0
2050,영웅본색 2,0.0
2051,밴드 비지트 - 어느 악단의 조용한 방문,0.0
2052,기적의 오케스트라 - 엘 시스테마,0.0
2053,솜브르,0.0
2054,오래된 인력거,0.0
2055,허리케인,7.0
2056,레이드 : 첫번째 습격,0.0
2057,영아,9.08
2058,태초의 모험,0.0
2059,비트셀러,0.0
2060,길,8.83
2061,정어리 통조림,0.0
2062,아침 열차,0.0
2063,테베를 공격한 7장군,0.0
2064,단절,0.0
2065,각성,8.96
2066,나는 야수다,0.0
2067,여자,8.37
2068,여우에 홀린 곤스케,0.0
2069,다함께 다큐를2,0.0
2070,"안녕, 투이",7.47
2071,74 - 투쟁의 재구성,0.0
2072,카산드라 드림,0.0
2073,민호가 착하니 천하무적,8.88
2074,나의 싸움,0.0
2075,빔 15 MBPS,0.0
2076,해변의 두더지,8.0
2077,스튜냄비 랩소디,0.0
2078,테니스와 바비큐,0.0
2079,쿠르쿠레 몬스터포즈,0.0
2080,"사지 마세요, 입양 하세요",0.0
2081,미스 토드,0.0
2082,나는 두 살,0.0
2083,사로얀랜드,0.0
2084,13달인 어느 해에,0.0
2085,작은 여우들,0.0
2086,예언: 파솔리니의 아프리카,0.0
2087,반드시 크게 들을 것 2 : Wild Days,9.2
2088,맨파워,0.0
2089,합격을 기다리는 사람들,0.0
2090,Family,9.26
2091,바비,0.0
2092,컨트롤러,0.0
2093,결투 1대 3,0.0
2094,남동생,0.0
2095,마법천자문 - 1,0.0
2096,사랑수업,0.0
2097,낙서와 설렘,0.0
2098,빛의 신호,0.0
2099,연극 같은 삶,0.0
2100,세상의 끝,9.51
2101,기항지,0.0
2102,알파마,0.0
2103,지도 위 X,0.0
2104,"달려라, 그랜드라이더스!",9.5
2105,아이 리멤버 마마,0.0
2106,"힘을 내요, 문나형님!",0.0
2107,유기농 브랜드 마케팅,0.0
2108,멜트다운,0.0
2109,슬립타이트,0.0
2110,도다가의 형제자매들,0.0
2111,뷰티풀 프렌즈,0.0
2112,말라 노체,0.0
2113,인간 야수,0.0
2114,나의 위니펙,0.0
2115,달콤한 잠,0.0
2116,사랑의 침묵,0.0
2117,하루 동안의 숙녀,0.0
2118,아니메의 미래,0.0
2119,노르테: 역사의 종말,9.0
2120,나일 퍼치,0.0
2121,두 번째 바람,0.0
2122,키사라기 미키짱,0.0
2123,마지막 출항,0.0
2124,자유로운 세계,0.0
2125,"샤말 아저씨, 가로등을 끄다",9.0
2126,"사라진 마을, 알로스",0.0
2127,유기견 입양기,10.0
2128,렛츠 고,7.38
2129,블랙 라이트 디너 파티 - 위 아 골든,0.0
2130,고스트스,0.0
2131,아마게돈,0.0
2132,공정?,0.0
2133,이아이이아이오,0.0
2134,사운드 스테인,0.0
2135,흩날리다,0.0
2136,모양,8.0
2137,바이올린,0.0
2138,가벨라 극장의 움직이는 포스터,0.0
2139,제르제,0.0
2140,자동차 론,0.0
2141,주택 론,0.0
2142,이프란 대학에 가다,0.0
2143,아시누스,0.0
2144,오월愛,0.0
2145,로치데일 최고의 작은 유곽,0.0
2146,포비든 리얼리티,0.0
2147,겨울의 빛,0.0
2148,피메일 에이전트,0.0
2149,수호지 바람의 영웅 - 금모견,4.75
2150,클립,9.0
2151,블러드 스프링,0.0
2152,잔혹 동화 : 헌팅 오브 엘레나,5.44
2153,육체도박,0.0
2154,"이빨, 다리, 깃발, 폭탄",0.0
2155,새로운 학교-학생인권 이등변삼각형의 빗변 길이는?,0.0
2156,배꼽,2.96
2157,한 여름밤의 미소,0.0
2158,백 투 가야,0.0
2159,욕망의 트라이앵글,6.0
2160,죽음의 게임: 네이키드 워리어,0.0
2161,폴링 오버나잇,0.0
2162,시간의 소멸,0.0
2163,콘크리트,7.5
2164,트리 프로젝트,0.0
2165,투티의 바다,0.0
2166,히삽,0.0
2167,상,0.0
2168,다크월드 3D,0.0
2169,레드 하우스,0.0
2170,팔레르모의 결투,10.0
2171,잘 먹고 잘 사는 법,9.93
2172,망자의 구두를 기다리다 맨발로 죽다,0.0
2173,소피아 드 멜루 브라이너 안드레센,0.0
2174,스노우 캣,0.0
2175,폭풍의 밤,0.0
2176,동굴 밖으로,0.0
2177,치코와 리타,0.0
2178,트램,9.0
2179,폐기물 처리장,0.0
2180,저수지의 괴물,10.0
2181,폴라,0.0
2182,비가 온다.,0.0
2183,양귀비의 연회,0.0
2184,몽파르나스의 키키,0.0
2185,아이언 도어,0.0
2186,소년과 흰기러기,0.0
2187,강아지를 원해,0.0
2188,스웨터,0.0
2189,챠리쨔,0.0
2190,해금니,9.5
2191,달리는 남자,0.0
2192,닉 낵,0.0
2193,미앤마이로봇 - 일렉트로,0.0
2194,케이크랑 소풍 - 멍멍 아줌마와 아저씨,0.0
2195,케이크랑 소풍 - 생쥐 톰과 대니,0.0
2196,케이크랑 소풍 - 도마뱀과 개구리,0.0
2197,하얀 양과 금발소년,0.0
2198,도련님,0.0
2199,만찬,8.39
2200,라라,0.0
2201,고양이와 쥐,0.0
2202,사하라 사막의 모래,0.0
2203,당신의 작은 손으로,0.0
2204,키드 캔터크의 발라드,0.0
2205,신 의리없는 전쟁 - 음모,0.0
2206,소라닌,0.0
2207,트리 오브 라이프,10.0
2208,PISAF2013-유토피아2,0.0
2209,천국의 아이들,8.68
2210,사막의 한계,0.0
2211,Sea ©,7.78
2212,깍아버려,0.0
2213,몬티 파이튼의 성배,0.0
2214,휴머니티,0.0
2215,디드씨 도시로가다,0.0
2216,숨바꼭질,6.75
2217,팬더와 친구들의 모험,6.25
2218,젠틀맨 짐,0.0
2219,콜로라도 테리토리,0.0
2220,배우특별전-어른들을 몰라요?,0.0
2221,SICAF2013 영화제 수상작,0.0
2222,닭의 마을,0.0
2223,파라노이드 파크,0.0
2224,위대한 토끼,0.0
2225,하이스이노나사 - 지하철 역학,0.0
2226,노 레인 노 레인보우,0.0
2227,이시바시 에이코 - 이미테이션 오브 라이프,0.0
2228,에그자일 - 바우&애로우즈,0.0
2229,요날루레: 모멘트 투 모멘트,0.0
2230,감정 예금,0.0
2231,채용 랩소디,0.0
2232,불의 요진,10.0
2233,잊을 수 없는 그 밤에 대한 연구,0.0
2234,[2014중앙대학교 영화학과 졸업영화제]Section GREEN,0.0
2235,우주전쟁 3D,0.0
2236,오즈의 마법사,7.94
2237,디셈버,0.0
2238,리허설 후,0.0
2239,라이징 오브 더 문,0.0
2240,아민,0.0
2241,베니스 70 : 미래 재장전,6.4
2242,달세계여행,0.0
2243,꾸구리,9.33
2244,외줄 타는 의사,0.0
2245,슬레이어,0.0
2246,제이드 스콜피온의 저주,0.0
2247,미안합니다,10.0
2248,"마스크 속, 은밀한 자부심",0.0
2249,전쟁의 선언,0.0
2250,뮤직 특급열차,0.0
2251,탐욕의 제국,8.47
2252,지난 여름,8.36
2253,남자로 죽다,0.0
2254,게리 쿠퍼의 재회,0.0
2255,사티리콘,0.0
2256,결혼의 풍경,0.0
2257,크리스마스 나무 이야기,0.0
2258,여우와 박새,10.0
2259,눈송이,0.0
2260,비처럼 음악처럼,9.19
2261,그루팔로의 아이,0.0
2262,픽포켓,0.0
2263,초한지 - 천하대전 감독판,0.0
2264,"AISFF2013 이미지, 음악을 입다 2: 오버하우젠 뮤비",0.0
2265,말라바 프린세스,0.0
2266,팔당 사람들,9.5
2267,인디애니페스트2013-독립보행1,0.0
2268,굿바이 UR - 일본 공공주택의 위기,0.0
2269,비타민이 뭐야?,9.71
2270,조조-황제의 반란 감독판,6.55
2271,겨울이 왔어,0.0
2272,더 야드,0.0
2273,샤칼,0.0
2274,보디히트,0.0
2275,쿨 핸드 루크,0.0
2276,나는 이 검으로 무엇을 하는가?,0.0
2277,락스타,0.0
2278,스테이트 오브 유니언,0.0
2279,강선장,9.25
2280,황야의 난폭자,0.0
2281,분노의 질주: 더 오리지널,0.0
2282,단풍맞이 단합대회,0.0
2283,분노의 질주: 언리미티드,0.0
2284,닫힌 페이지,0.0
2285,사랑을 놓치다,0.0
2286,8과 1/2,0.0
2287,길 위의 사랑,0.0
2288,폐허를 색칠하다,0.0
2289,라울 월쉬 또는 좋았던 옛 시절,0.0
2290,첫눈,0.0
2291,"쏘리,알러뷰",0.0
2292,사파이어,0.0
2293,블러드 브라더,9.92
2294,시스터,8.24
2295,휴고,0.0
2296,익스트림 No.13 감독판,0.0
2297,"포레이저, 버섯과 사랑",0.0
2298,도너 패스,4.14
2299,태양은 밝게 빛난다,0.0
2300,모노거미,0.0
2301,플라이페이퍼,0.0
2302,개들의 전쟁,8.08
2303,거리의 공황,0.0
2304,메스카다,0.0
2305,포에버 스트롱,0.0
2306,조지 해리슨,0.0
2307,돌이킬 수 없는,6.06
2308,수호지태극영웅-소이광,0.0
2309,모스크바 히트,0.0
2310,매치메이커,0.0
2311,고속도로,0.0
2312,빌리암,0.0
2313,네일,8.1
2314,스노드롭,0.0
2315,마리,9.0
2316,부모님,7.6
2317,작은 집에 산다는 것+집 이야기,0.0
2318,인디애니페스트2013-과거 그리고 지금: 엠마/마크 스페셜,0.0
2319,새 모이,0.0
2320,배고픈 시체,0.0
2321,윈시인 아빠,0.0
2322,황당한 오리블 선장,0.0
2323,"큰손, 오 큰손, 커져라 커져라",0.0
2324,감금,0.0
2325,더 빅 보이,9.0
2326,마지막 세일,0.0
2327,물병에 갇힌 지구,10.0
2328,블루 블러드,10.0
2329,스네이크댄스,0.0
2330,마실 수 없는,0.0
2331,제부와 렌지타,0.0
2332,수비니어 애니메이션,0.0
2333,소피아의 도전,0.0
2334,세이프,8.56
2335,알파치노의 허수아비,0.0
2336,크룰릭,0.0
2337,팔코네 기숙사,0.0
2338,이제 우리는 당신을 형제라 부를 것이다,0.0
2339,진흙으로 덮인 도시,0.0
2340,벼룩 한 보따리,0.0
2341,우물 파는 남자의 딸,0.0
2342,청이,7.43
2343,그녀의 단속반,0.0
2344,팜피다리움,0.0
2345,맥주벌레,0.0
2346,꼬장꼬장 슈콜닉 교수의 남모를 비밀,0.0
2347,붉은 셔츠,0.0
2348,늑대의 시간,0.0
2349,천 개의 레이블: 아이슬란드 팝 기행,10.0
2350,뮤직 룸,0.0
2351,디어 한나,0.0
2352,다섯 대의 부서진 카메라,0.0
2353,"좋은 놈, 나쁜 놈, 이상한 놈(칸버전)",0.0
2354,어둠 속에서,6.82
2355,뷰티풀 아일랜드,0.0
2356,행잉 록에서의 소풍,0.0
2357,진실하고 성실한 관계,0.0
2358,가족시네마,8.03
2359,열정,3.5
2360,어두운 유리를 통해,0.0
2361,청포도 사탕: 17년 전의 약속,0.0
2362,그녀의 자리는 비어있다,0.0
2363,벽돌,0.0
2364,풍선 이야기,0.0
2365,안전한 여행,0.0
2366,페인트,0.0
2367,2 나이트,4.44
2368,패밀리,9.24
2369,호두,0.0
2370,불편한 동행,9.83
2371,미완성 영화의 단편 : 신성가족,0.0
2372,따닥,0.0
2373,극장전,0.0
2374,이른 봄,9.5
2375,빛을 향한 노스탤지어,0.0
2376,겨울잠,8.0
2377,붉은 모란 - 화투 승부,0.0
2378,수치,0.0
2379,조우,0.0
2380,"샤샤와 그리샤,그리고 이언",0.0
2381,홍조,0.0
2382,트라코니,0.0
2383,아마코드,0.0
2384,머신건 프리처 감독판,0.0
2385,침묵,8.53
2386,영혼의 줄리에타,0.0
2387,남부군,0.0
2388,도시에서 그녀가 피할 수 없는 것들,0.0
2389,로스앤젤레스의 자화상,0.0
2390,돈과 사랑,7.75
2391,파랑,0.0
2392,리얼리티 2.0,10.0
2393,내 인생은 내 마음대로,0.0
2394,발레 공연,0.0
2395,은퇴 계획,0.0
2396,바람,9.31
2397,도자기 인형,3.26
2398,잠기다,0.0
2399,인디애니페스트2013-파노라마2,0.0
2400,그 이름은...,10.0
2401,자연스럽게,0.0
2402,미스터 레스모어의 환상적인 책 여행,0.0
2403,이카리아,0.0
2404,하늘 높이,0.0
2405,프랑스인,0.0
2406,냠냠냠,0.0
2407,깊은 바다,0.0
2408,숲 속의 괴물,0.0
2409,줄리아와 무서움,0.0
2410,잔상 - 미완의 걸작,0.0
2411,파 프롬 헤븐,0.0
2412,사냥꾼,7.63
2413,섹스 체크,0.0
2414,38.2도,0.0
2415,봉인된 시간,0.0
2416,옥희의 영화,0.0
2417,인 어 베러 월드,0.0
2418,아무 말도 할 수 없다,0.0
2419,자동포장기계,1.0
2420,리즈다스,0.0
2421,우주의 비밀,5.5
2422,베토벤의 가발,0.0
2423,빅 마우스,9.5
2424,옥탑방열기,10.0
2425,전화의 저편,0.0
2426,"여름, 위를 걷다",0.0
2427,상자 놀이,0.0
2428,수영장의 고양이들,9.67
2429,이탈리아 횡단밴드,0.0
2430,행복엄마의 오디세이,0.0
2431,둘로 잘린 소녀,0.0
2432,공중캠프,10.0
2433,철의 여인,0.0
2434,오페라-호프만의 이야기,0.0
2435,하나오카 세이슈의 아내,0.0
2436,소멸불가,10.0
2437,사적 소유는 절도가 아니다,0.0
2438,SIFF2013-경쟁단편 5,0.0
2439,모두스 아노말리,5.75
2440,데스메탈 앙골라,0.0
2441,꼬마 요괴 도쿠로,0.0
2442,울 엄마는 비행기,0.0
2443,메이지협객전,0.0
2444,2013 최강애니전-임팩트 섹션1,0.0
2445,포이즌,7.0
2446,정열,0.0
2447,웰랑 뜨레이,10.0
2448,딱따구리와 비,0.0
2449,볼케이노: 삶의 전환점에 선 남자,0.0
2450,미리암의 초록색 반점,0.0
2451,미리암의 녹즙기,0.0
2452,꼬마쥐의 모험 - 쥐를 사랑한 고양이,0.0
2453,마샤와 고샤의 모험 - 2,0.0
2454,툼블리스,0.0
2455,룹디두-안전제일,0.0
2456,마녀의 빗자루,0.0
2457,"코마네코, 나홀로 집에",0.0
2458,이상한 생물,0.0
2459,숲속 친구들,0.0
2460,오늘의 수프,0.0
2461,삼각관계,0.0
2462,런어웨이,0.0
2463,선물,8.71
2464,세드릭과 희망,0.0
2465,빵 빵 빵,9.52
2466,엄마,8.02
2467,마트,0.0
2468,몸값,8.5
2469,고래 여인,0.0
2470,펭귄,0.0
2471,만원 전차,0.0
2472,나만이,0.0
2473,척추신경증,0.0
2474,드럭스 플럭스,0.0
2475,타워 보허,0.0
2476,고양이 돌아오다,0.0
2477,이기는 기분,0.0
2478,꽃은 시드는 게 아니라…,9.75
2479,도서관에서는 실내정숙,0.0
2480,"노래하는 여자, 노래하지 않는 여자",0.0
2481,립셋의 일기,0.0
2482,더 콘서트,8.73
2483,인디애니페스트 2010_한국,0.0
2484,훔친 욕정,0.0
2485,라이언,0.0
2486,바보선언,0.0
2487,SIFF2013-경쟁단편 3,0.0
2488,어네스트와 셀레스틴,9.05
2489,노곤한 겨울,0.0
2490,중편초청 섹션2,0.0
2491,세 여자의 맛있는 불륜,4.5
2492,몽정애2-기막힌 상상,5.0
2493,마지막 중독,0.0
2494,가리봉,1.0
2495,달의 목소리,0.0
2496,사랑은 너무 복잡해,0.0
2497,반다의 방,0.0
2498,욕망의 코스프레,7.08
2499,평화유지군,0.0
2500,플랜B로 가자!,0.0
2501,다른 사람의 구두,0.0
2502,챔피언,0.0
2503,키르콘키라 마을,0.0
2504,사무라이,7.74
2505,아라라트 산,0.0
2506,삶의 무한 반복,0.0
2507,덕 크로싱,0.0
2508,눈,4.72
2509,0.303 구경,0.0
2510,올드 마운틴,0.0
2511,인내,8.28
2512,41분부터,0.0
2513,가출,9.91
2514,러스티 맨,0.0
2515,친절한 마음과 화관,0.0
2516,마법사,7.94
2517,해리 딘 스탠턴의 초상,9.0
2518,SESIFF 국제경쟁1 드라마,0.0
2519,붉은 모란 - 돌아온 오류,0.0
2520,의리의 무덤,0.0
2521,황소와 도깨비,10.0
2522,골든 타임,9.5
2523,술취한 영혼,0.0
2524,내가 살인범이다,8.48
2525,야마모리 클립공장,9.0
2526,하트 비트,0.0
2527,춘정,7.05
2528,할리마,0.0
2529,탄소광 시대,0.0
2530,배니싱 포인트,0.0
2531,베를린의 밤,0.0
2532,유치찬란한 신데렐라,0.0
2533,SESIFF 국제경쟁3 코미디,0.0
2534,오퍼나지: 비밀의계단,0.0
2535,레이디 채털리,0.0
2536,제5원소,0.0
2537,홀 인 더 헤드,0.0
2538,두 바퀴면 충분해요,0.0
2539,오래된 지도,0.0
2540,긴 이별,0.0
2541,자동차의 꿈,0.0
2542,블랙 아웃+100m위의 고독,0.0
2543,블랙비너스,0.0
2544,톰의 특별한 식탁,0.0
2545,숭시,0.0
2546,"내일도 꼭, 엉클조",0.0
2547,SIFF2013-경쟁단편 9,0.0
2548,네오리얼리즘 강의,0.0
2549,신화속의 여인: 할리우드의 안나 마냐니,0.0
2550,두 번 줄넘기,10.0
2551,바람 속의 암탉,0.0
2552,나인,9.86
2553,세 얼간이 감독판,0.0
2554,늑대와 돼지와 인간,0.0
2555,몰리 맥스웰,6.0
2556,중편초청 섹션 4,0.0
2557,“위 약관에 동의합니다”,9.35
2558,텔레비전,0.0
2559,헤르츠 프랑크 회고전 1,0.0
2560,"82년 여름, 프랑크 자파가 시실리에 왔을 때",10.0
2561,스텔라 댈러스,0.0
2562,뮤지엄 아워스,7.69
2563,가을의 포페티,0.0
2564,가깝고 소중한,0.0
2565,미드나잇 미트 트레인,0.0
2566,작은 마을의 봄,0.0
2567,매드맥스,0.0
2568,집,8.83
