,순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,평점
1139,1139,나폴레옹과 데지레,,744000,0.0,372,1,16,미국,미국,,0.0
1140,1141,헨리 5세,,742000,0.0,371,1,11,영국,영국,,0.0
1141,1142,시간 여행자의 아내,2009-10-28,3206100,0.0,370,5,11,미국,미국,"(주)일레븐엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)",0.0
1142,1142,어페어 투 리멤버,,745000,0.0,370,1,9,미국,미국,,0.0
1143,1142,군도: 민란의 시대,2014-07-23,683000,0.0,370,1,7,한국,한국,(주)쇼박스,0.0
1144,1145,갈대,,905000,0.0,369,1,8,영국,영국,,0.0
1145,1146,차타레부인의 사랑,1981-08-01,1093000,0.0,368,1,17,프랑스,"프랑스,영국,독일",(주)피터팬픽쳐스,0.0
1146,1146,7월 단편 상상극장-태리씨,,2944000,0.0,368,1,5,한국,한국,,0.0
1147,1148,벨벳 골드마인,1999-08-28,3113500,0.0,367,1,9,영국,"영국,미국","(주)디스테이션,(주)엔케이컨텐츠",0.0
1148,1148,3월 단편 상상극장-류혜영을 보라,,2926200,0.0,367,1,5,한국,한국,,0.0
1149,1148,파더 앤 도터,2015-12-10,2561000,0.0,367,3,37,미국,"미국,이탈리아",(주)박수엔터테인먼트,0.0
1150,1151,자유연애시대,2016-02-04,1960000,0.0,365,20,25,한국,한국,(주)케이알씨지,4.34
1151,1151,여고생,,2828000,0.0,365,2,26,한국,한국,,6.82
1152,1153,폭스캐처,2015-02-05,2879000,0.0,364,1,2,미국,미국,그린나래미디어(주),0.0
1153,1154,아메리칸 허니: 방황하는 별의 노래,2017-07-13,3269000,0.0,361,1,5,영국,"영국,미국",(주)티캐스트,7.73
1154,1155,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름2,,2131500,0.0,358,1,3,한국,한국,,0.0
1155,1156,물레방아,1966-11-10,714000,0.0,357,2,6,한국,한국,,0.0
1156,1156,미망인,1955-12-10,814000,0.0,357,1,36,한국,한국,,0.0
1157,1156,소림사 무림탐정 : 황제의 옥패,2016-04-07,1785000,0.0,357,6,32,중국,중국,(주)케이알씨지,0.0
1158,1156,리차드 3세,,714000,0.0,357,1,4,영국,영국,,0.0
1159,1160,공포의 보수,,754000,0.0,354,1,13,프랑스,"프랑스,이탈리아",,0.0
1160,1161,슬랙 베이: 바닷가 마을의 비밀,2018-04-05,2832100,0.0,353,4,16,프랑스,프랑스,(주)에스와이코마드,5.22
1161,1162,불멸의 연인,1995-01-28,927000,0.0,352,1,16,미국,미국,(주)엔케이컨텐츠,0.0
1162,1162,제15회 미쟝센 단편영화제 식스 센스 1,,2100000,0.0,352,1,3,한국,한국,,0.0
1163,1162,서칭 포 슈가맨,2012-10-11,1485000,0.0,352,1,25,스웨덴,"스웨덴,영국",판씨네마(주),0.0
1164,1165,시에라 마드레의 보물,,702000,0.0,351,1,12,미국,미국,,0.0
1165,1165,배드 랩,,4172000,0.0,351,2,6,미국,"미국,캐나다",,0.0
1166,1165,연산군,1962-01-01,679000,0.0,351,1,6,한국,한국,,0.0
1167,1168,문영,2017-01-12,2819699,0.0,350,1,4,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),8.48
1168,1169,나무없는 산,2009-08-27,732000,0.0,349,1,45,한국,한국,CJ ENM,0.0
1169,1169,오케스트라의 소녀,,703000,0.0,349,1,12,미국,미국,,0.0
1170,1169,하이 눈,,647000,0.0,349,1,7,미국,미국,,0.0
1171,1172,이수,,890000,0.0,348,1,9,프랑스,"프랑스,미국",,0.0
1172,1172,부러진 화살,2012-01-18,823000,0.0,348,1,14,한국,한국,(주)넥스트엔터테인먼트월드(NEW),0.0
1173,1174,미스트리스 아메리카,2015-12-10,2757400,0.0,346,2,30,미국,미국,이십세기폭스코리아(주),7.61
1174,1174,사랑아 나는 통곡한다,,692000,0.0,346,1,6,미국,미국,,0.0
1175,1176,에덴의 동쪽,1973-02-22,668000,0.0,345,1,6,미국,미국,,0.0
1176,1176,80일간의 세계일주,,666000,0.0,345,1,6,미국,미국,,0.0
1177,1176,지옥의 영웅들,,670000,0.0,345,1,6,미국,미국,,0.0
1178,1179,세상의 끝에서 커피 한잔,2015-11-05,3014000,0.0,344,2,25,일본,"일본,대만",(주)도키엔터테인먼트,0.0
1179,1179,카라마조프가의 형제들,,688000,0.0,344,1,12,미국,미국,,0.0
1180,1179,몬스터 주식회사,2001-12-20,2555000,0.0,344,1,4,미국,미국,"한국소니픽쳐스릴리징브에나비스타영화㈜,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)",0.0
1181,1179,진시황제와 만리장성,,675000,0.0,344,1,4,한국,한국,,0.0
1182,1179,레전드,2015-12-10,3096000,0.0,344,2,3,프랑스,"프랑스,영국",(주)이수C&E,7.66
1183,1184,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름 3,,2042500,0.0,343,1,3,한국,한국,,0.0
1184,1185,흑룡강,1976-10-09,664000,0.0,342,1,12,한국,한국,,0.0
1185,1186,블루 재스민,2013-09-25,2682000,0.0,340,2,17,미국,미국,(주)인벤트스톤,0.0
1186,1186,위선자들: 감독판,2016-04-21,1750000,0.0,340,20,20,한국,한국,"THE 픽쳐스,주식회사 마운틴픽쳐스",0.0
1187,1188,아웃오브 아프리카,1986-12-24,998000,0.0,339,1,5,미국,미국,,0.0
1188,1189,친애하는 지도자동지께,2015-12-31,2133000,0.0,338,3,24,한국,한국,이상우필름,0.0
1189,1190,세인트 메리의 종,,764000,0.0,336,2,8,미국,미국,,0.0
1190,1190,제15회 미쟝센 단편영화제 희극지왕 1,,2008000,0.0,336,1,3,한국,한국,,0.0
1191,1192,맹진사댁 경사,,652000,0.0,334,1,8,한국,한국,,0.0
1192,1193,블루 스틸,,999000,0.0,333,1,11,미국,미국,,0.0
1193,1193,내 이웃의 아내,2016-07-28,1729000,0.0,333,20,20,한국,한국,(주)소나무픽쳐스,7.9
1194,1195,가방을 든 여인,,2362000,0.0,332,1,5,이탈리아,"이탈리아,프랑스",,0.0
1195,1195,영광의 길,,669000,0.0,332,1,20,미국,미국,,0.0
1196,1197,분노의 강,,637000,0.0,331,1,6,미국,미국,,0.0
1197,1197,지저스 크라이스트 슈퍼스타,,1940850,0.0,331,2,3,미국,미국,,0.0
1198,1197,여로,,662000,0.0,331,1,6,미국,미국,,0.0
1199,1197,왕과 나,,640000,0.0,331,1,6,미국,미국,이십세기폭스홈엔터테인먼트,0.0
1200,1201,킹콩,,698000,0.0,330,1,12,미국,미국,,0.0
1201,1202,소울 오브 브레드,2013-12-26,2168000,0.0,329,21,117,대만,대만,(유)영화사 화수분,0.0
1202,1202,에메랄드,,951000,0.0,329,1,9,미국,미국,,10.0
1203,1202,왕과 나,,658000,0.0,329,1,9,미국,미국,,0.0
1204,1202,메멘토,2001-08-24,2644000,0.0,329,1,2,미국,미국,"(주)디스테이션,(주)팝엔터테인먼트",0.0
1205,1206,주먹왕 랄프,2012-12-19,3055000,0.0,327,1,5,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),0.0
1206,1206,이민자,2015-09-03,2652000,0.0,327,1,2,미국,미국,주식회사 씨네룩스,0.0
1207,1208,허클베리 핀의 모험,,632000,0.0,326,1,12,미국,미국,,0.0
1208,1208,쌀,,652000,0.0,326,1,4,한국,한국,,9.0
1209,1208,해저 2만리,,633000,0.0,326,1,6,미국,미국,,0.0
1210,1211,나이트 크롤러,2015-02-26,2550000,0.0,324,1,2,미국,미국,(주)스톰픽쳐스코리아,0.0
1211,1212,전함 슈퍼호의 최후,,610000,0.0,321,1,6,영국,영국,,0.0
1212,1212,제15회 미쟝센 단편영화제 비정성시2,,1919500,0.0,321,1,3,한국,한국,,0.0
1213,1214,"소년, 달리다",,2645000,0.0,320,1,7,한국,한국,,8.0
1214,1215,고백할 수 없는,2016-03-31,2301000,0.0,318,4,56,한국,한국,하준사,0.0
1215,1216,더 울프팩,2016-09-22,2230000,0.0,317,5,50,미국,미국,주식회사 더쿱,8.31
1216,1217,권총왕,,593000,0.0,315,1,6,미국,미국,,0.0
1217,1218,아웃 원,,1943000,0.0,314,1,8,프랑스,프랑스,,0.0
1218,1218,더 헌트,2013-01-24,1932000,0.0,314,1,2,덴마크,덴마크,"(주)엣나인필름,씨너스엔터테인먼트(주)",10.0
1219,1218,파란입이 달린 얼굴,2018-01-18,1588000,0.0,314,1,4,한국,한국,영화배급협동조합 씨네소파,8.05
1220,1221,윈체스터 73,,626000,0.0,313,1,3,미국,미국,,0.0
1221,1221,부부의 스폰서,2016-09-09,1584000,0.0,313,20,20,한국,한국,골든타이드픽처스(주),7.89
1222,1221,야한이야기,2016-09-29,1587000,0.0,313,20,20,한국,한국,골든타이드픽처스(주),6.69
1223,1224,제15회 미쟝센 단편영화제 비정성시4,,1862000,0.0,312,1,3,한국,한국,,0.0
1224,1225,엔조이닷컴,2016-04-28,1634000,0.0,311,20,20,한국,한국,(주)라이크콘텐츠,4.5
1225,1225,여배우 섹스 스캔들,2016-03-09,1657000,0.0,311,20,21,한국,한국,(주)케이알씨지,4.82
1226,1227,태풍을 일으킨 사나이,1975-11-06,598000,0.0,310,1,6,한국,한국,,0.0
1227,1227,내 어머니의 인생,,620000,0.0,310,1,6,일본,일본,,0.0
1228,1229,만추,2011-02-17,2032000,0.0,309,1,78,한국,"한국,미국,홍콩",CJ ENM,0.0
1229,1229,아이돌 섹스 스캔들,2016-03-16,1680000,0.0,309,19,20,한국,한국,(주)케이알씨지,0.0
1230,1229,노 홈 무비,,2209000,0.0,309,1,3,벨기에,"벨기에,프랑스",,8.5
1231,1229,마야,2014-09-04,1545000,0.0,309,3,14,독일,"독일,호주",(주)박수엔터테인먼트,0.0
1232,1233,잔다르크,,616000,0.0,308,1,11,미국,미국,,0.0
1233,1233,허공에의 질주,,2321000,0.0,308,1,3,미국,미국,,0.0
1234,1235,토니 에드만,2017-03-16,2672000,0.0,307,1,2,독일,독일,그린나래미디어(주),8.08
1235,1235,파리오페라발레 갈라쇼,2015-05-02,3558000,0.0,307,12,12,프랑스,프랑스,에스디시코리아 주식회사,0.0
1236,1237,허슬러,,778000,0.0,306,1,12,,,,0.0
1237,1237,호프만 이야기,,2157000,0.0,306,1,3,영국,영국,,9.5
1238,1239,잔느 딜망,2008-05-09,2166000,0.0,305,1,3,프랑스,프랑스,,0.0
1239,1239,정부,,1000000,0.0,305,1,7,미국,미국,,0.0
1240,1239,제3의앵글 : 형형색색대만전,,1830000,0.0,305,1,2,대만,대만,,0.0
1241,1239,열정같은소리하고있네,2015-11-25,2440000,0.0,305,1,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW),7.41
1242,1239,은술잔,,580000,0.0,305,1,6,미국,미국,,0.0
1243,1244,타이타닉의 최후,,604000,0.0,302,1,15,미국,미국,,0.0
1244,1244,로베르토의 특별한 일주일,2016-04-07,2296500,0.0,302,14,71,아르헨티나,아르헨티나,크리스리픽쳐스인터내셔널(주),0.0
1245,1246,7인의 신부,1972-12-24,642000,0.0,301,1,10,미국,미국,,0.0
1246,1246,애마부인 2016,2016-06-14,1638000,0.0,301,21,21,한국,한국,드림로드,4.29
1247,1246,탐욕,2016-05-12,1555000,0.0,301,20,20,한국,한국,주식회사 루믹스미디어,7.07
1248,1246,집시,,602000,0.0,301,1,11,미국,미국,,1.0
1249,1250,쥬발,,573000,0.0,300,1,6,미국,미국,,0.0
1250,1250,아들,2004-02-20,2018000,0.0,300,1,6,프랑스,"프랑스,벨기에",(주)동숭아트센터,9.0
1251,1250,지상에서 영원으로,2016-09-29,4505500,0.0,300,6,44,영국,영국,주식회사 드림크리에이션,0.0
1252,1250,형님 아내,2016-05-03,1555000,0.0,300,19,19,한국,한국,이돌영화사,8.02
1253,1250,1944,2015-12-23,1500000,0.0,300,1,5,에스토니아,"에스토니아,핀란드",(주)소나무픽쳐스,5.0
1254,1255,여배우들,2009-12-10,2439800,0.0,299,1,6,한국,한국,(주)쇼박스,4.82
1255,1255,소녀경,1992-09-25,565000,0.0,299,1,6,한국,한국,,0.0
1256,1257,신사는 금발을 좋아해,,590000,0.0,298,1,6,미국,미국,,0.0
1257,1257,제15회 미쟝센 단편영화제 사랑에 관한 짧은 필름1,,1775000,0.0,298,1,3,한국,한국,,0.0
1258,1257,그놈이다,2015-10-28,2384000,0.0,298,1,1,한국,한국,CGV아트하우스,6.12
1259,1260,여자가 계단을 오를 때,,1913000,0.0,297,1,5,일본,일본,,0.0
1260,1261,노다지,,578000,0.0,296,1,8,한국,한국,,10.0
1261,1261,[PDFF2016] 개막작,,1480000,0.0,296,1,2,기타,기타,,0.0
1262,1263,캘린더걸,2016-04-07,1598000,0.0,295,20,20,한국,한국,(주)유비네트워크,5.79
1263,1263,마리 이야기: 손끝의 기적,2015-08-20,1026000,0.0,295,1,5,프랑스,프랑스,오드,0.0
1264,1263,오클라호마,,590000,0.0,295,1,4,미국,미국,,0.0
1265,1266,SIFF2016-경쟁단편 4,,1749400,0.0,294,1,3,한국,한국,,0.0
1266,1266,고양이 사무라이 2,2016-03-10,2311500,0.0,294,8,53,일본,일본,(주)영화사 안다미로,6.25
1267,1268,절해의 폭풍,,887000,0.0,293,1,8,미국,미국,,0.0
1268,1268,34번가의 기적,,586000,0.0,293,1,8,미국,미국,,0.0
1269,1268,세 얼간이,2011-08-18,1936500,0.0,293,6,25,인도,인도,필라멘트픽쳐스,0.0
1270,1268,그 여름 가장 조용한 바다,2004-08-13,2665034,0.0,293,2,7,일본,일본,"(주)영화사 진진,(주)스폰지이엔티",0.0
1271,1272,탐정사무소-평강공주와 바보온달 무삭제판,2016-06-15,1728000,0.0,292,20,24,한국,한국,(주)나우콘텐츠,2.29
1272,1272,여자전쟁: 비열한 거래,2016-06-16,1544000,0.0,292,21,22,한국,한국,TCO(주)더콘텐츠온,7.53
1273,1274,주말부부,2016-07-08,1540000,0.0,291,21,21,한국,한국,(주)전망좋은 영화사,6.35
1274,1274,여자전쟁: 봉천동 혈투,2016-07-14,1534000,0.0,291,21,21,한국,한국,TCO(주)더콘텐츠온,2.77
1275,1274,11월 단편 상상극장-연애단(短),,2316000,0.0,291,1,6,한국,한국,,0.0
1276,1274,밤과 낮,,2019000,0.0,291,1,3,프랑스,"프랑스,벨기에,스위스",,0.0
1277,1278,마술피리,,1305000,0.0,290,1,1,한국,한국,,0.0
1278,1278,명성황후,,1305000,0.0,290,1,1,한국,한국,,0.0
1279,1280,판도라,,1733711,0.0,289,1,2,영국,영국,,8.2
1280,1281,페이톤 플레이스,,576000,0.0,288,1,4,미국,미국,,0.0
1281,1282,연인들,2008-12-04,1253600,0.0,287,1,15,한국,한국,㈜인디스토리,8.65
1282,1282,12명의 성난 사람들,,1069000,0.0,287,1,5,미국,미국,,0.0
1283,1284,길다,,582000,0.0,286,1,12,미국,미국,,0.0
1284,1284,사랑에 관한 짧은 필름,1995-10-14,2254000,0.0,286,1,6,폴란드,폴란드,(주)영화사 안다미로,0.0
1285,1284,우리 지금 할래,2016-04-20,1483000,0.0,286,20,22,한국,한국,(주)케이알씨지,0.0
1286,1287,레미제라블 디 오리지널,,855000,0.0,285,1,3,독일,독일,,0.0
1287,1287,카우보이 비밥-천국의문,2003-10-03,2829100,0.0,285,1,2,일본,일본,콜럼비아트라이스타㈜,0.0
1288,1287,철도원,2000-02-04,1569000,0.0,285,7,23,일본,일본,,0.0
1289,1287,잠 못 이루는 섹스 2,2016-05-18,1477000,0.0,285,20,21,한국,한국,(주)케이알씨지,5.22
1290,1287,P.S. 걸,2016-02-04,1673000,0.0,285,21,34,한국,한국,전망 PRODUCTION,6.96
1291,1292,그빨로,2016-06-03,1513000,0.0,284,20,55,한국,한국,THE 픽쳐스,8.0
1292,1292,사랑은 없다,,2272000,0.0,284,1,1,한국,한국,제인앤유,4.87
1293,1294,맛있는 떡,2016-04-27,1465000,0.0,283,20,20,한국,한국,(주)케이알씨지,1.0
1294,1294,옆집 누나,2016-05-12,1465000,0.0,283,20,20,한국,한국,(주)케이알씨지,5.37
1295,1294,4월 단편 상상극장-박정민 헤는 밤,,2263000,0.0,283,1,5,한국,한국,,0.0
1296,1294,삼등과장,,547000,0.0,283,1,6,한국,한국,,0.0
1297,1294,스톱,2016-12-08,2060500,0.0,283,2,22,한국,한국,(주)김기덕 필름,2.65
1298,1299,해밀턴 부인,,564000,0.0,282,1,11,영국,영국,,0.0
1299,1299,모던 발레 스페셜,2016-04-26,4150000,0.0,282,12,73,프랑스,프랑스,에스디시코리아 주식회사,10.0
1300,1299,쇼콜라,2017-03-09,2226000,0.0,282,4,16,프랑스,프랑스,판씨네마(주),8.53
1301,1299,친구 누나,2016-03-10,1593000,0.0,282,21,30,한국,한국,(주)영화사 사계절,6.18
1302,1299,피카소의 미스테리,,1468000,0.0,282,1,4,프랑스,프랑스,,0.0
1303,1304,미션,1986-12-24,562000,0.0,281,1,6,영국,영국,"주식회사 더쿱,(주)피터팬픽쳐스",4.0
1304,1304,잠 못 이루는 섹스,2016-03-31,1495000,0.0,281,19,19,한국,한국,(주)케이알씨지,5.22
1305,1304,흑인 오르페,,547000,0.0,281,1,12,브라질,"브라질,프랑스,이탈리아",,0.0
1306,1307,춘희,,585000,0.0,280,1,7,미국,미국,,0.0
1307,1308,화양연화,2000-10-20,2779000,0.0,279,2,4,홍콩,"홍콩,프랑스",(주)디스테이션,0.0
1308,1309,키즈 리턴,2000-09-28,2718000,0.0,278,1,6,일본,일본,,0.0
1309,1310,제15회 미쟝센 단편영화제 비정성시3,,1656000,0.0,277,1,3,한국,한국,,0.0
1310,1311,살인에 관한 짧은 필름,1997-07-05,2187000,0.0,276,1,7,폴란드,폴란드,(주)영화사 안다미로,0.0
1311,1312,썰만화,2016-02-25,1571000,0.0,275,21,34,한국,한국,TCO(주)더콘텐츠온,8.05
1312,1312,기쿠지로의 여름,2002-08-30,2496000,0.0,275,2,7,일본,일본,"(주)영화사 진진,(주)튜브엔터테인먼트",0.0
1313,1312,SIFF2016-특별단편 7,,1645100,0.0,275,1,3,한국,한국,,0.0
1314,1315,소녀의 세계,2018-11-29,1631200,0.0,274,1,3,한국,한국,(주)드림팩트엔터테인먼트,0.0
1315,1315,SICAF2016 경쟁: 학생 1,,1558000,0.0,274,1,2,기타,기타,,0.0
1316,1317,악인이여 지옥행 열차를 타라,1977-01-28,531000,0.0,273,1,8,한국,한국,,0.0
1317,1317,만추,1982-02-28,541000,0.0,273,1,6,한국,한국,,0.0
1318,1317,더 울프 오브 월스트리트,2014-01-09,1847500,0.0,273,2,13,미국,미국,주식회사 우리네트웍스,0.0
1319,1317,바람에 쓴 편지,,526000,0.0,273,1,6,미국,미국,,0.0
1320,1317,위대한 카루소,,556000,0.0,273,1,12,미국,미국,,0.0
1321,1317,누나 친구,2016-01-21,1545000,0.0,273,21,30,한국,한국,(주)영화사 사계절,6.18
1322,1317,"연애의 발동 : 상해 여자, 부산 남자",2016-06-02,2162000,0.0,273,8,48,한국,"한국,중국",(주)케이알씨지,0.0
1323,1317,사람이 산다,,1549000,0.0,273,1,10,한국,한국,,8.0
1324,1325,아티스트: 다시 태어나다,2017-03-09,1586800,0.0,272,1,3,한국,한국,(주)콘텐츠판다,8.13
1325,1326,배틀로얄,2002-04-05,2087000,0.0,271,8,32,일본,일본,"(주)디스테이션,(주)엔케이컨텐츠,(주)동아수출공사",0.0
1326,1326,SICAF2016 경쟁: 단편 2,,1625000,0.0,271,1,2,기타,기타,,0.0
1327,1328,타임 머신,,522000,0.0,270,1,11,미국,미국,,0.0
1328,1329,흐트러지다,,1677000,0.0,269,1,5,일본,일본,,0.0
1329,1329,죄인,2016-11-29,1883000,0.0,269,2,2,한국,한국,영화사 조선호랑이,7.69
1330,1331,블랙스톤,2016-03-28,1582600,0.0,268,6,135,한국,"한국,프랑스",테디베어필름,6.11
1331,1331,심야식당,2015-06-18,1936500,0.0,268,1,10,일본,일본,(주)영화사 진진,8.55
1332,1331,로마 위드 러브,2013-04-18,1886928,0.0,268,2,21,미국,"미국,이탈리아,스페인","(주)팝엔터테인먼트,(주)나이너스엔터테인먼트",0.0
1333,1334,"티에나: 10,000년 후",2016-10-20,1860000,0.0,267,13,74,중국,중국,(주)드림팩트엔터테인먼트,4.14
1334,1334,버스정류장,,510000,0.0,267,1,12,미국,미국,,0.0
1335,1336,까미유 끌로델,1989-11-11,1404000,0.0,266,1,3,프랑스,프랑스,고몽,0.0
1336,1337,분홍신,,533000,0.0,264,1,9,영국,영국,,0.0
1337,1337,제15회 미쟝센 단편영화제 비정성시1,,1581500,0.0,264,1,3,한국,한국,,0.0
1338,1337,여자들,2017-08-03,1570300,0.0,264,1,3,한국,한국,㈜인디스토리,8.82
1339,1337,일어서는 인간,2016-03-27,1643600,0.0,264,5,108,한국,한국,보리와 오디 영화사,5.8
1340,1341,베이비 길들이기,,526000,0.0,263,1,15,미국,미국,,0.0
1341,1342,정사 : 결혼 말고 연애,2016-04-19,1454000,0.0,262,20,21,한국,한국,(주)영화사 사계절,6.41
1342,1343,혈과사,,522000,0.0,261,1,6,미국,미국,,0.0
1343,1343,리우 2096,2016-08-11,2095000,0.0,261,3,48,브라질,브라질,㈜영화사 백두대간,0.0
1344,1345,요노스케 이야기,2016-07-28,2115000,0.0,260,2,37,일본,일본,제인앤유,0.0
1345,1346,제15회 미쟝센 단편영화제 식스 센스 2,,1550000,0.0,259,1,3,한국,한국,,0.0
1346,1346,타잔 3D,2014-01-09,1817000,0.0,259,1,2,독일,독일,(주)싸이더스,0.0
1347,1348,가을비 우산속에,1979-08-23,504000,0.0,258,1,6,한국,한국,,0.0
1348,1349,레이싱 익스팅션,,2255000,0.0,257,1,3,미국,미국,,9.33
1349,1349,들개,2014-04-03,2200500,0.0,257,1,13,한국,한국,CGV아트하우스,10.0
1350,1351,하나비,1998-12-05,2537000,0.0,256,1,6,일본,일본,,0.0
1351,1351,로빈 훗의 모험,,492000,0.0,256,1,8,미국,미국,,0.0
1352,1351,파파좀비,2016-12-29,1595500,0.0,256,4,12,한국,한국,㈜인디스토리,0.0
1353,1351,로코와 그의 형제들,,512000,0.0,256,1,9,이탈리아,"이탈리아,프랑스",,0.0
1354,1355,피아노의 숲,2008-10-30,1832000,0.0,255,4,33,일본,일본,"(주)에이원엔터테인먼트,(주)이모션픽처스,THE 픽쳐스",0.0
1355,1355,신 고질라,2017-03-08,2040000,0.0,255,1,1,일본,일본,메가박스중앙(주)플러스엠,5.01
1356,1357,매드니스,1995-03-18,1718482,0.0,254,1,3,미국,미국,,8.56
1357,1357,산,,508000,0.0,254,1,6,미국,미국,,10.0
1358,1359,천국의 계단,1992-02-15,484000,0.0,253,1,6,한국,한국,,0.0
1359,1359,이웃동서,2016-05-16,1348000,0.0,253,21,21,한국,한국,전망 PRODUCTION,6.88
1360,1361,외도,2016-07-14,1330000,0.0,252,20,20,한국,한국,㈜리필름,5.77
1361,1361,남녀의 궁합,2016-05-19,1344000,0.0,252,20,20,한국,한국,(주)영화사 사계절,6.8
1362,1361,특급 비밀,,1829000,0.0,252,1,3,미국,미국,,0.0
1363,1364,맨발의 이사도라,,1288000,0.0,251,1,4,영국,"영국,프랑스",,0.0
1364,1364,[인디포럼2016] 신작06 그 남자 그 여자의 사정,,1492000,0.0,251,1,2,한국,한국,,0.0
1365,1364,해안가로의 여행,,1577000,0.0,251,1,4,일본,일본,(주)영화사 진진,6.0
1366,1367,12인의 하숙생,1979-01-16,500000,0.0,250,1,12,한국,한국,,0.0
1367,1367,감출 수 없는 본능-몰카,2016-06-09,1322000,0.0,250,20,21,한국,한국,모비딕엔터테인먼트(주),7.13
1368,1369,SICAF2016 경쟁 : 단편 1,,1490000,0.0,248,1,2,기타,기타,,0.0
1369,1370,쿵푸 팬더,2008-06-05,1224000,0.0,247,10,27,미국,미국,CJ ENM,8.63
1370,1370,미치광이 피에로,,1736000,0.0,247,1,3,프랑스,"프랑스,이탈리아",,0.0
1371,1370,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,1322000,0.0,247,2,14,한국,한국,(주)리틀빅픽쳐스,8.41
1372,1373,에스더의 왕,,492000,0.0,246,1,8,이탈리아,"이탈리아,미국",,0.0
1373,1374,태양은 가득히,1973-02-03,496000,0.0,245,1,6,프랑스,"프랑스,이탈리아",,0.0
1374,1375,프로듀서스,2007-01-26,1432850,0.0,244,1,2,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,0.0
1375,1375,바람불어 좋은 날,1980-11-27,623000,0.0,244,1,10,한국,한국,,0.0
1376,1377,타부-새누나,2016-06-16,1267000,0.0,243,20,21,한국,한국,(주)콘텐츠윙,4.19
1377,1377,건축사가 사는 곳,,1458000,0.0,243,1,2,이탈리아,이탈리아,,0.0
1378,1379,엄마친구 2,2016-09-01,1276000,0.0,242,20,20,한국,한국,(주)영화사히트,7.68
1379,1379,유리코의 아로마,2016-07-11,1262000,0.0,242,20,20,일본,일본,(주)제이에이와이이엔터테인먼트,0.0
1380,1379,제15회 미쟝센 단편영화제 4만번의 구타 1,,1445000,0.0,242,1,2,한국,한국,,0.0
1381,1379,에이미,2015-11-05,1879800,0.0,242,1,13,영국,영국,"(주)팝엔터테인먼트,주식회사 더쿱",0.0
1382,1379,멋쟁이,,1230000,0.0,242,1,3,미국,미국,,0.0
1383,1384,깡치,2016-09-08,1572000,0.0,241,6,73,한국,한국,(주)드림팩트엔터테인먼트,3.7
1384,1384,존웨인 행운의 텍사스인,,723000,0.0,241,1,7,미국,미국,,0.0
1385,1386,비숍스 와이프,,480000,0.0,240,1,6,,,,0.0
1386,1386,제15회 미쟝센 단편영화제 절대악몽 1,,1432000,0.0,240,1,2,한국,한국,,0.0
1387,1386,하이앤로우 더 레드 레인,,2160000,0.0,240,1,1,일본,일본,(주)엔케이컨텐츠,4.29
1388,1386,레전드 오브 래빗: 불의 전설,2015-09-24,1577000,0.0,240,1,2,중국,중국,(주)팝엔터테인먼트,7.28
1389,1390,할복,,1708000,0.0,239,1,2,일본,일본,,0.0
1390,1390,분노,2017-03-30,2122000,0.0,239,1,2,일본,일본,메가박스중앙(주)플러스엠,8.57
1391,1390,반짝이는 박수 소리,2015-04-23,1359000,0.0,239,1,5,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),0.0
1392,1390,꾸뻬씨의 행복여행,2014-11-27,1386500,0.0,239,1,7,영국,"영국,독일,캐나다,남아프리카공화국",그린나래미디어(주),0.0
1393,1394,장미의 나날,1994-04-02,456000,0.0,237,1,7,한국,한국,,0.0
1394,1394,수라바야의 전투,,1422000,0.0,237,1,2,인도네시아,인도네시아,,0.0
1395,1394,메리다와 마법의 숲,2012-09-27,2181000,0.0,237,1,5,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,0.0
1396,1394,아무르,2012-12-19,1761000,0.0,237,2,5,프랑스,"프랑스,독일,오스트리아",(주)티캐스트,0.0
1397,1398,구름은 흘러도,,472000,0.0,236,1,15,한국,한국,,0.0
1398,1399,캘러미티 제인,,451000,0.0,235,1,8,,,,0.0
1399,1400,몬스터 왕국,2014-05-01,1404000,0.0,234,1,2,스웨덴,"스웨덴,덴마크",씨너스엔터테인먼트(주),0.0
1400,1401,킹스 스피치,2011-03-17,466000,0.0,233,1,12,영국,"영국,호주",(주)화앤담이엔티,0.0
1401,1402,경쟁 : 시카프 초이스,,1391000,0.0,232,1,2,기타,기타,,0.0
1402,1402,71 : 벨파스트의 눈물,2016-07-21,1779000,0.0,232,5,40,영국,영국,(주)액티버스엔터테인먼트,0.0
1403,1402,비포 : 치즈와 초콜릿을 찾아서,2014-07-10,1494500,0.0,232,1,2,이스라엘,이스라엘,(주)영화사 빅,0.0
