순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
889,마술피리,2014-08-02,12017000,0,746,11,37,독일,독일,(주)쓰리캣프로덕션
890,알렉산더대왕,,2212000,0,745,1,12,미국,미국,
891,스포트라이트,2016-02-24,5231000,0,742,6,13,미국,미국,(주)팝엔터테인먼트
892,남자가 사랑할 때,2014-01-22,5606000,0,739,47,298,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
893,토이 스토리,1995-12-30,5713500,0,737,5,20,미국,미국,
894,로스트 인 더스트,2016-11-03,5611500,0,730,5,29,미국,미국,메가박스중앙(주)플러스엠
895,검은 수선화,,1976000,0,724,1,17,영국,영국,
896,스톤 부인의 로마의 봄,,2163000,0,721,1,17,미국,"미국,영국",
897,겨울로 가는 마차,1982-01-01,1441000,0,718,1,15,한국,한국,
898,500일의 썸머,2010-01-21,4589900,0,717,1,25,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)"
899,대황원,,1432000,0,716,1,14,미국,미국,
899,붉은 거북,2017-03-11,6172500,0,716,17,35,프랑스,"프랑스,일본,벨기에",유니버설픽쳐스인터내셔널 코리아(유)
901,신부의 아버지,,1975000,0,714,1,22,미국,미국,
902,트로이의 헤렌,,1387000,0,713,1,12,미국,미국,
903,맨츄리안 캔디데이트,,2136000,0,712,1,16,미국,미국,
904,절벽 위의 트럼펫,2017-03-09,5411300,0,711,11,83,일본,"일본,한국",투썸업픽쳐스
904,아마도 내일은,2017-06-01,4624500,0,711,6,60,오스트리아,오스트리아,C 무비
906,밀회,,1420000,0,710,1,11,영국,영국,
907,나의 속마음,,1419000,0,707,1,15,미국,미국,
908,이룰 수 없는 사랑,2017-03-04,15514500,0,706,7,47,미국,미국,(주) 인스터 글로벌
909,일 트로바토레 잘츠부르크 페스티벌,2015-07-25,11064500,0,704,11,40,독일,독일,(주)케빈앤컴퍼니
910,오셀로,,1406000,0,703,1,10,미국,미국,
911,사랑방 손님과 어머니,,1404000,0,702,1,22,한국,한국,
912,굿바이 마이 라이프,,1402000,0,701,1,15,미국,미국,
913,미워도 다시 한번,1968-07-16,1405000,0,700,1,34,한국,한국,
914,진홍의 도적,,1398000,0,699,1,20,미국,미국,
915,올 더 뷰티,2017-11-23,4862000,0,698,8,87,노르웨이,노르웨이,(주)마노엔터테인먼트
916,콕!애니 - [특별초청] 우수 단편선,,3470500,0,696,2,6,기타,기타,
917,보와니의 분기점,,1820000,0,694,1,31,미국,미국,
918,블레어 위치,2016-11-23,5527000,0,692,5,8,미국,미국,㈜코리아스크린
919,아가씨,2016-06-01,5823000,0,691,1,7,한국,한국,(주)씨제이이엔엠
920,십자포화,,1395000,0,690,1,12,미국,미국,
921,120 BPM,2018-03-15,5857000,0,683,3,7,프랑스,프랑스,(주)엣나인필름
922,고스트타운의 결투,,1369000,0,682,1,15,미국,미국,
922,글루미 선데이,2000-10-21,4287000,0,682,2,18,독일,독일,(주)팝엔터테인먼트
924,미워도 다시 한번 2,,1365000,0,680,1,34,한국,한국,
924,위대한 탄생,2006-12-21,3793000,0,680,8,58,미국,미국,"와이드 릴리즈(주),(주)시네마서비스"
926,세인트 메리의 종,,2080000,0,679,1,9,미국,미국,
926,파크,2017-11-09,5120400,0,679,31,215,일본,일본,와이드 릴리즈(주)
928,오직 사랑하는 이들만이 살아남는다,2014-01-09,5649500,0,677,2,22,영국,"영국,독일,미국,프랑스",찬란
928,베라크루스,1971-02-13,1314000,0,677,1,14,미국,미국,
928,사랑의 매혹,,2031000,0,677,1,18,미국,미국,
931,오페라의 유령 : 25주년 특별 공연,,11091500,0,675,1,26,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
932,미스테리 트레인,,5012000,0,674,2,33,일본,"일본,미국",(주)영화사 안다미로
933,나의 연기 워크샵,2017-12-28,5306000,0,673,12,66,한국,한국,무브먼트
933,박쥐,2009-04-30,5543500,0,673,2,8,한국,"한국,미국,호주",CJ ENM
935,흑인 오르페,,1368000,0,670,1,11,브라질,"브라질,프랑스,이탈리아",
935,투란도트,2016-02-07,10614500,0,670,11,32,독일,독일,(주)케빈앤컴퍼니
937,자니 기타,,1300000,0,669,1,13,미국,미국,
937,시저와 클레오파트라,,2007000,0,669,1,12,영국,"영국,미국",
939,작은 아씨들,,1912000,0,668,1,18,미국,미국,
939,사랑방 손님과 어머니,,1312000,0,668,1,30,한국,한국,
941,현기증,,3997542,0,664,2,17,미국,미국,(주)영화사 안다미로
942,그린 맨션,,1991000,0,663,1,15,미국,미국,
942,안소니퀸의 길,,1378000,0,663,1,17,이탈리아,이탈리아,
944,미스터 쉐프,2017-08-18,4054000,0,662,6,95,중국,중국,즐감
945,해밀턴 부인,,1983000,0,661,1,12,영국,영국,
945,보리수,,1399000,0,661,1,10,독일,독일,
947,티파니에서 아침을,2011-08-26,1939500,0,657,2,38,미국,미국,주식회사 마운틴픽쳐스
948,기적: 그 날의 소비토,2017-10-19,4136500,0,654,16,111,일본,일본,(주)에이원엔터테인먼트
949,불멸의 연인,1995-01-28,1386000,0,653,1,7,미국,미국,(주)엔케이컨텐츠
950,2017 서울프라이드영화제 국내단편 2,,3692500,0,651,2,9,한국,한국,
950,천국의 열쇠,,1317000,0,651,1,11,미국,미국,
952,돈,1950-03-09,1300000,0,650,1,20,한국,한국,
953,비포 미드나잇,2013-05-22,4460726,0,649,1,15,미국,미국,"(주)까멜리아이엔티,(주)팝엔터테인먼트"
954,분노의 포도,,1495000,0,648,1,11,미국,미국,
955,혼도,,1348000,0,646,1,14,미국,미국,
956,갈채,,1926000,0,642,1,15,미국,미국,
957,오텔로,2017-04-16,15388500,0,641,8,70,독일,독일,(주)케빈앤컴퍼니
958,젊은 사자들,,1276000,0,640,1,9,미국,미국,
959,개선문,,1269000,0,639,1,14,미국,미국,
960,인디애니페스트2017 국내 파노라마 - 위로공감,,3226000,0,637,2,7,한국,한국,
961,달콤한 인생,,1273000,0,634,1,6,이탈리아,"이탈리아,프랑스",
962,물레방아,1966-11-10,1248000,0,624,1,12,한국,한국,
962,뮤지컬 홀리데이 인,2017-12-20,4808900,0,624,10,67,미국,미국,C 무비
964,SESIFF2017 제1기 영등포 초단편영화 아카데미,,4910500,0,623,3,3,한국,한국,
965,장미의 이름,1989-06-03,1247000,0,621,1,19,프랑스,"프랑스,이탈리아,독일",이십세기폭스필름코퍼레이션
965,아버지의 인생,,1863000,0,621,1,12,,,
967,춤추는 대뉴욕,,1699000,0,619,1,23,미국,미국,
968,빅뱅 메이드,2016-06-30,4000500,0,618,1,5,한국,한국,씨제이 씨지브이(CJ CGV)(주)
968,판도라,,1854000,0,618,1,12,영국,영국,
970,인목대비,,1207000,0,617,1,15,한국,한국,
971,나미야 잡화점의 기적,2018-02-28,5437000,0,615,1,3,일본,일본,(주)이수C&E
972,대폭군,,1218000,0,609,1,21,한국,한국,
973,복수는 나의 것,2002-03-28,5146000,0,608,1,11,한국,한국,CJ ENM
973,잔다르크,,1216000,0,608,1,24,미국,미국,
975,자매의 화원,,1210000,0,605,1,27,한국,한국,
975,"부르고뉴, 와인에서 찾은 인생",2018-05-03,5145700,0,605,2,13,프랑스,프랑스,(주)티캐스트
975,그림자 군단,,4798000,0,605,2,14,프랑스,프랑스,
978,그녀,2014-05-22,4411941,0,603,2,24,미국,미국,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)"
979,빨간 마후라,,1516000,0,601,1,36,한국,한국,
980,녹색광선,,4445000,0,596,1,10,프랑스,프랑스,(주)영화사 안다미로
981,걱정말아요,2017-01-05,4320500,0,594,15,189,한국,한국,(주)레인보우팩토리
981,유리씨즈,1975-12-27,1158000,0,594,1,22,이탈리아,이탈리아,
983,꽃피는 편지+페루자+여름의 출구+동백꽃이 피면,,2403000,0,591,3,7,한국,한국,
984,친절한 금자씨,2005-07-29,4929000,0,589,1,11,한국,한국,CJ ENM
985,학이 난다,,1172000,0,586,1,10,러시아,러시아,
986,백주의 결투,,1175000,0,585,1,13,미국,미국,
987,록키 호러 픽쳐 쇼,1998-06-20,4836500,0,582,2,19,미국,"미국,영국","(주)팝엔터테인먼트,(주)피터팬픽쳐스"
988,의적 일지매,,1158000,0,579,1,20,한국,한국,
989,다이얼 M을 돌려라,,1719000,0,571,1,15,미국,미국,
990,아라비아의 로렌스,1998-10-24,1140000,0,570,1,12,영국,영국,
990,풀 스피드,2017-08-24,4302100,0,570,8,54,프랑스,프랑스,(주)스마일이엔티
992,악의 손길,2008-11-24,1727000,0,569,1,15,미국,미국,
993,피서지에서 생긴 일,1972-08-19,1088000,0,544,1,21,미국,미국,
993,은술잔,,1093000,0,544,1,9,미국,미국,
995,메멘토,2001-08-24,3472500,0,541,1,11,미국,미국,"(주)디스테이션,(주)팝엔터테인먼트"
996,존 웨인의 기병대,,1055000,0,539,1,11,미국,미국,
997,오션스 일레븐,,1622000,0,538,1,12,미국,미국,
997,마티,,1076000,0,538,1,10,미국,미국,
999,스팔타카스,1974-01-23,1047000,0,537,1,8,미국,미국,
1000,촌색씨,,1072000,0,536,1,20,한국,한국,
1000,옥스보우 인시던트,,1608000,0,536,1,18,미국,미국,
1002,인투 더 포레스트,2017-11-23,3532000,0,535,5,41,캐나다,캐나다,(주)올댓시네마 플러스
1002,썸머타임,,1059000,0,535,1,25,영국,"영국,미국",
1004,80일간의 세계일주,,1068000,0,534,1,6,미국,미국,
1005,매드 맥스: 분노의 도로,2015-05-14,4198000,0,532,2,19,미국,"미국,호주",워너브러더스 코리아(주)
1005,싸이코,,3127126,0,532,1,16,미국,미국,(주)영화사 안다미로
1007,로코와 그의 형제들,,1214000,0,530,1,14,이탈리아,"이탈리아,프랑스",
1008,사브리나,,1581000,0,527,1,11,미국,미국,
1009,여심,,1572000,0,524,1,15,미국,미국,
1009,게이봉박두5 : 자유로운 연애중,,4122000,0,524,1,7,한국,한국,
1011,녹화중이야,2017-03-02,3544500,0,521,6,75,한국,한국,"노가리필름,(주)인디플러그"
1011,왼손잡이 권총,,1051000,0,521,1,8,미국,미국,
1013,삼등과장,,1040000,0,520,1,24,한국,한국,
1014,사월의 끝,2017-09-14,3389900,0,519,6,64,한국,한국,(주)무빙픽쳐스컴퍼니
1015,사요나라,,1041000,0,518,1,8,미국,미국,
1016,여름이야기,1998-06-13,3634000,0,516,1,11,프랑스,프랑스,(주)영화사 안다미로
1017,백조,,1545000,0,515,1,15,미국,미국,
1017,여자의 일생,,1030000,0,515,1,26,한국,한국,
1017,토이 스토리 2,1999-12-18,4020000,0,515,4,15,미국,미국,
1020,연애센터,,1031000,0,513,1,4,미국,미국,
1021,실록 김두한,1974-12-22,1025000,0,510,1,23,한국,한국,
1022,더 헌트,2013-01-24,2794000,0,509,4,5,덴마크,덴마크,"(주)엣나인필름,씨너스엔터테인먼트(주)"
1023,빅쇼트,2016-01-21,3915000,0,508,1,2,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
1024,토이 스토리 3,2010-08-05,3942200,0,506,4,9,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1025,공동경비구역 JSA,2000-09-08,3911500,0,504,2,19,한국,한국,CJ ENM
1025,렛 더 선샤인 인,2018-04-26,4248500,0,504,2,14,프랑스,프랑스,주식회사 씨네룩스
1025,007 살인번호,,992000,0,504,1,15,영국,영국,
1028,굿타임,2018-01-04,4263000,0,503,1,4,미국,미국,(주)드림팩트엔터테인먼트
1028,결사대작전,1969-09-03,1006000,0,503,1,12,한국,한국,
1030,국정교과서 516일 : 끝나지 않은 역사전쟁,2017-11-23,3296500,0,502,16,149,한국,한국,(주)아우라픽처스
1031,필사의 도망자,,1165000,0,501,1,11,미국,미국,
1032,다방의 푸른 꿈,2017-01-26,3477500,0,500,4,134,한국,한국,"스토리 너머,아이 엠"
1033,전우여 다시한번,,966000,0,498,1,10,미국,미국,
1033,줄리에타,2016-11-17,3785500,0,498,6,12,스페인,스페인,주식회사 쇼미미디어앤트레이딩
1035,제인 에어,,1491000,0,497,1,15,미국,미국,
1036,쇼처럼 즐거운 인생은 없다,,1475000,0,496,1,14,미국,미국,
1037,콕!애니 - [섹션3] Old but New : 변주,,2461500,0,494,1,6,한국,한국,
1038,구봉서의 벼락부자,,986000,0,493,1,8,한국,한국,
1038,실화: 숨겨진 비밀,,4123000,0,493,3,12,프랑스,프랑스,(유)조이앤시네마
1040,퀴리부인,,982000,0,491,1,12,미국,미국,
1041,돌아온 사나이,1960-10-14,980000,0,490,1,13,한국,한국,
1042,분노의 강,,996000,0,489,1,25,미국,미국,
1043,비스티걸스,2017-07-13,2833000,0,488,20,69,한국,한국,(주)마고필름
1044,리차드 3세,,1218000,0,486,1,9,영국,영국,
1045,내 심장이 건너 뛴 박동,2016-12-15,3100000,0,482,6,68,프랑스,프랑스,주식회사 씨네룩스
1046,철부지 아씨,1968-03-14,972000,0,481,1,21,한국,한국,
1047,소유와 무소유,,1423000,0,480,1,11,미국,미국,
1048,사랑과 욕망의 짐노페디,2017-07-06,3558000,0,478,4,44,일본,일본,"홀리가든,(주)오렌지옐로우하임"
1048,우리들의 일기,2017-06-01,3496000,0,478,8,115,한국,한국,THE 픽쳐스
1048,해피뻐스데이,2017-11-09,3161500,0,478,6,71,한국,한국,무브먼트
1051,강화도령,,948000,0,474,1,8,한국,한국,
1052,런던 타운,2017-02-16,2753400,0,471,15,118,미국,미국,레인메이커필름
1053,레옹,1995-02-18,2714500,0,470,1,16,프랑스,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스"
1054,청불학원: 무삭제판,2017-04-10,2353000,0,465,20,22,한국,한국,(주)로드하우스
1055,마미,2014-12-18,3607044,0,464,1,9,캐나다,"캐나다,프랑스",(주)엣나인필름
1055,용감한 래시,,1392000,0,464,1,15,미국,미국,
1055,로맨스 빠빠,1960-01-28,928000,0,464,1,17,한국,한국,
1055,왕자 호동,,928000,0,464,1,8,한국,한국,
1059,아프리카의 여왕,,1229000,0,462,1,22,미국,미국,
1059,2017 서울프라이드영화제 폐막작(제작지원작),,2835400,0,462,2,6,한국,한국,
1061,최악의 하루,2016-08-25,3648000,0,461,1,13,한국,한국,CGV아트하우스
1062,더 뷰로,,2300000,0,460,2,4,프랑스,프랑스,
1063,패니의 여행,,2980000,0,458,1,4,벨기에,벨기에,
1064,그 여자의 죄가 아니다,,914000,0,457,1,8,한국,한국,
1064,레미제라블,2012-12-19,3817000,0,457,1,22,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
1066,비애,,1368000,0,456,1,18,미국,미국,
1066,리볼팅 라임,,2737000,0,456,1,4,영국,영국,
1068,청춘쌍곡선,1956-04-10,910000,0,455,1,11,한국,한국,
1069,베이비 길들이기,,914000,0,452,1,15,미국,미국,
1069,두 개의 세상,,2694000,0,452,1,6,폴란드,폴란드,
1071,자전거 도둑,,1026000,0,451,2,21,이탈리아,이탈리아,
1071,버스정류장,,1361000,0,451,1,10,미국,미국,
1073,황야의 무뢰한,,1088000,0,450,1,18,이탈리아,이탈리아,
1073,작은 콜럼버스의 어드벤처,,2700000,0,450,1,4,브라질,브라질,
1073,한니발,,905000,0,450,1,15,이탈리아,이탈리아,
1076,희미한 곰별자리,,3586000,0,448,1,10,이탈리아,"이탈리아,프랑스",
1077,흑과 백,,878000,0,447,1,10,미국,미국,
1078,거울 속 소년,,2676000,0,446,1,4,브라질,브라질,
1079,내가 버린 남자,1979-05-03,890000,0,445,1,20,한국,한국,
1080,플랜 비,2017-10-19,3386300,0,444,16,101,스페인,스페인,글뫼 주식회사
1080,몬스터 주식회사,2001-12-20,3465000,0,444,4,11,미국,미국,"한국소니픽쳐스릴리징브에나비스타영화㈜,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)"
1080,동창회의 목적 2,2017-09-19,2263000,0,444,20,22,한국,한국,영화사 인연
1083,멀리있는 그대와 가까이 있는 당신에게,,2210000,0,442,1,5,한국,한국,
1083,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,4018000,0,442,1,12,일본,일본,(주)박수엔터테인먼트
1085,인디언 파이터,,910000,0,440,1,9,미국,미국,
1085,무기여 잘 있거라,1974-01-01,895000,0,440,1,17,미국,미국,
1087,프랭크,2014-09-25,3335000,0,439,4,13,영국,"영국,아일랜드",(주)영화사 진진
1087,아임 낫 데어,2008-05-29,3581800,0,439,2,17,미국,"미국,독일",(주)스폰지이엔티
1089,나의 길을 가련다,,879000,0,437,1,9,미국,미국,
1090,백만장자와 결혼하는 법,,1312000,0,436,1,10,미국,미국,
1090,덕혜옹주,2016-08-03,2139500,0,436,1,11,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1090,폭풍의 언덕,,913000,0,436,1,23,미국,미국,
1090,말타의 매,,1312000,0,436,1,10,미국,미국,
1094,하이 스트렁,2018-01-04,3464000,0,433,1,2,미국,"미국,루마니아",(주)영화사 진진
1094,고종황제와 의사 안중근,,866000,0,433,1,8,한국,한국,
1094,바닷마을 다이어리,2015-12-17,2973000,0,433,4,8,일본,일본,(주)티캐스트
1097,정오의 출격,,825000,0,431,1,15,,,
1097,환타지아2000,2000-08-05,3380300,0,431,1,7,미국,미국,
1099,콜리션,2017-03-30,2336000,0,430,22,125,한국,한국,THE 픽쳐스
1100,암굴왕,,858000,0,429,1,17,한국,한국,
1101,가을이야기,,2961000,0,426,1,12,프랑스,프랑스,(주)영화사 안다미로
1101,상처뿐인 영광,1971-06-26,852000,0,426,1,8,미국,미국,
1103,리버티 밸런스를 쏜 사나이,,1085000,0,424,1,8,미국,미국,
1104,유주얼 서스펙트,1996-01-27,2685000,0,423,1,10,미국,미국,와이드 릴리즈(주)
1104,부러진 화살,,858000,0,423,1,12,미국,미국,
1106,플레이타임,,3138000,0,422,1,4,프랑스,"프랑스,이탈리아",
1107,MSFF2017 사랑에 관한 짧은 필름 4,,2521000,0,421,1,3,한국,한국,
1108,영웅본색,1987-05-23,2618000,0,420,3,40,홍콩,홍콩,(유)조이앤시네마
1108,고독한 영혼,,1945000,0,420,1,13,미국,미국,
1110,부활,2016-03-17,2500000,0,417,1,4,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
1111,암행어사 박문수,,832000,0,416,1,10,한국,한국,
1111,8월의 크리스마스,1998-01-24,2753500,0,416,1,13,한국,한국,"한국영상투자개발(주),(주)싸이더스"
1113,그것만이 내 세상,2018-01-17,3312000,0,414,1,1,한국,한국,(주)씨제이이엔엠
1113,2017 한국영화아카데미 33기 졸업영화제 - A,,1656000,0,414,2,3,한국,한국,
1113,2017 한국영화아카데미 33기 졸업영화제 - C,,1656000,0,414,2,3,한국,한국,
1113,2017 한국영화아카데미 33기 졸업영화제 - D,,1656000,0,414,1,3,한국,한국,
1113,2017 한국영화아카데미 33기 졸업영화제 - B,,1656000,0,414,2,3,한국,한국,
1118,주디와 데이트,,1236000,0,412,1,15,미국,미국,
1118,오베라는 남자,2016-05-25,2961000,0,412,1,4,스웨덴,스웨덴,"(주)싸이더스,(주)디스테이션"
1120,매그놀리아,2000-04-15,3096000,0,411,1,3,미국,미국,
1121,말할 수 없는 비밀,2008-01-10,2510100,0,408,1,16,대만,"대만,홍콩","(주)엔케이컨텐츠,(주)디스테이션,(주)스폰지이엔티"
1122,가스등,,1280000,0,406,1,8,미국,미국,
1123,칠드런 오브 맨,2016-09-22,3240000,0,405,1,1,영국,"영국,미국","영화사 마농(주),(주)씨네클럽봉봉미엘"
1123,윈체스터 73,,788000,0,405,1,7,미국,미국,
1125,부르주아의 은밀한 매력,,3575000,0,404,1,4,프랑스,"프랑스,스페인",
1125,톰과 릴리: 그들만의 공간,2017-01-25,3194500,0,404,7,82,미국,미국,C 무비
1127,백야의 탈출,,834000,0,403,1,9,미국,미국,
1128,해변의 폴린,,2919000,0,401,1,8,프랑스,프랑스,(주)영화사 안다미로
1128,격퇴,1956-04-04,674000,0,401,1,6,한국,한국,
1130,민며느리,1965-09-10,800000,0,400,1,8,한국,한국,
1130,순수의 시대,2015-03-05,2000000,0,400,1,4,한국,한국,(주)씨제이이엔엠
1132,MSFF2017 사랑에 관한 짧은 필름 2,,2391000,0,399,1,3,한국,한국,
1133,잃어버린 주말,,796000,0,398,1,5,미국,미국,
1134,사막의 여우 롬멜,,761000,0,397,1,6,미국,미국,
1135,은판 위의 여인,2017-11-30,2670500,0,396,5,33,프랑스,프랑스,(주)영화사 안다미로
1135,바람에 쓴 편지,,764000,0,396,1,9,미국,미국,
1137,와룡선생 상경기,,790000,0,395,1,21,한국,한국,
1138,파리의 연인,,808000,0,394,1,27,미국,미국,
1138,승풍파랑,2017-09-14,1973000,0,394,5,18,홍콩,홍콩,(주)선익필름
1140,아수라,2016-09-28,3490000,0,392,1,4,한국,한국,(주)씨제이이엔엠
1141,천녀유혼,1987-12-05,2410000,0,390,2,38,홍콩,홍콩,
1141,건힐의 결투,,817000,0,390,1,9,미국,미국,
1141,애꾸눈 잭,,743000,0,390,1,6,미국,미국,
1141,마담 프루스트의 비밀정원,2014-07-24,2814000,0,390,1,7,프랑스,프랑스,찬란
1145,연방경찰,,776000,0,388,1,12,,,
1145,자백,2016-10-13,3005000,0,388,3,14,한국,한국,(주)엣나인필름
1147,렛 미 인,2008-11-13,2336500,0,386,3,7,스웨덴,스웨덴,"씨네그루(주)다우기술,(주)영화사구안"
1147,최후의 Z,2016-12-28,2604000,0,386,20,168,아이슬란드,"아이슬란드,미국",(주)드림팩트엔터테인먼트
1149,이 생명 다하도록,,770000,0,385,1,8,한국,한국,
1149,수상한 그녀,2014-01-22,1938000,0,385,1,6,한국,한국,(주)씨제이이엔엠
1149,머나먼 서부,,751000,0,385,1,8,미국,미국,
1152,오케스트라의 소녀,,773000,0,384,1,6,미국,미국,
1153,죄 많은 소녀,2018-09-13,2761000,0,383,1,4,한국,한국,CGV아트하우스
1154,공동정범,2018-01-25,2279000,0,382,2,7,한국,한국,"(주)엣나인필름,(주)시네마달"
1155,디데이,,726000,0,380,1,6,미국,미국,
1155,욕망의 상속자,,1140000,0,380,1,10,미국,미국,
1157,플라워,2017-04-06,2208000,0,379,3,37,스페인,스페인,(주)모멘텀엔터테인먼트
1158,돌아온 론 레인저,,671000,0,378,1,6,미국,미국,
1159,청년 마르크스,2018-05-17,2777500,0,377,2,11,프랑스,"프랑스,독일,벨기에",와이드 릴리즈(주)
1159,다가오는 것들,2016-09-29,3006000,0,377,1,2,프랑스,프랑스,찬란
1161,사울의 아들,2016-02-25,3000000,0,375,1,1,헝가리,헝가리,그린나래미디어(주)
1162,비스마르크호를 격침하라,,712000,0,374,1,6,영국,영국,
1163,황진이,1986-09-18,719000,0,373,1,6,한국,한국,
1163,서부 개척사,,702000,0,373,1,6,미국,미국,
1165,슬픔이여 안녕,,811000,0,372,1,21,미국,미국,
1166,스와니 강,,742000,0,371,1,6,미국,미국,
1167,MSFF2017 4만번의 구타 1,,2203000,0,370,1,3,한국,한국,
1168,MSFF2017 비정성시 3,,2211000,0,368,1,3,한국,한국,
1168,안녕 자두야 스페셜 : 인어공주,,736000,0,368,1,47,한국,한국,
1168,스펠바운드,,864000,0,368,1,8,미국,미국,
1171,불빛 아래서,2019-08-29,1823000,0,367,1,5,한국,한국,모두를위한극장 공정영화협동조합
1171,스토커,2013-02-28,3053500,0,367,1,4,미국,미국,이십세기폭스코리아(주)
1171,련희와 연희,2017-12-14,2244500,0,367,6,79,한국,한국,M&M 인터내셔널
1174,수집가,,2611000,0,366,1,3,프랑스,프랑스,
1175,MSFF2017 사랑에 관한 짧은 필름 1,,2184500,0,365,1,3,한국,한국,
1175,세인트 루이스에서 만나요,,740000,0,365,1,18,미국,미국,
1177,깁슨 가족 연대기,,728000,0,364,1,15,영국,영국,
1178,하얀 까마귀,,726000,0,363,1,10,한국,한국,
1178,의식,,2259000,0,363,1,7,프랑스,"프랑스,독일",
1178,정복되지 않는 사람들,,754000,0,363,1,11,미국,미국,
1178,내 여자친구의 남자친구,,2634000,0,363,1,7,프랑스,프랑스,
1182,프레스,2017-11-30,1478000,0,362,4,80,한국,한국,레드무비
1182,출입 금지,,1086000,0,362,1,12,미국,미국,
1182,피아골,1955-09-23,724000,0,362,1,10,한국,한국,
1182,3인의 난폭한 사람들,,651000,0,362,1,5,미국,미국,
1186,MSFF2017 사랑에 관한 짧은 필름 3,,2156500,0,360,1,3,한국,한국,
1186,하더 데이 폴,,1084000,0,360,1,10,미국,미국,
1186,붉은 비키니 무삭제판,2017-08-21,1853000,0,360,20,21,한국,한국,(주)로드하우스
1189,맨발의 백작부인,,1079000,0,359,1,9,미국,미국,
1190,데미트리아스,1977-02-18,673000,0,358,1,6,미국,미국,
1190,라따뚜이,2007-07-25,2747000,0,358,3,12,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1190,잃어버린전설,,716000,0,358,1,6,,,
1190,키 라고,,1078000,0,358,1,10,미국,미국,
1194,황혼의 결투,,675000,0,357,1,6,미국,미국,
1195,눈을 감다 더 무비,,3531000,0,355,3,3,한국,한국,
1195,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,1818000,0,355,2,43,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
1195,금지된 장난,1992-09-26,715000,0,355,1,6,프랑스,프랑스,
1198,테일 오브 테일즈,2016-11-24,2895000,0,354,3,15,이탈리아,"이탈리아,프랑스",오드
1198,유황도의 모래,1971-03-17,723000,0,354,1,8,미국,미국,
1200,백사부인,1960-10-02,706000,0,353,1,10,한국,한국,
1201,킹콩,,937000,0,352,1,21,미국,미국,
1201,선물배달 우체국,,2112000,0,352,1,3,스페인,스페인,
1201,보스턴 교살자,,2282000,0,352,1,6,미국,미국,
1204,반금련,1981-03-13,676000,0,351,1,6,한국,한국,
1204,더럽혀진 얼굴의 천사,,1057000,0,351,1,10,미국,미국,
1206,두 엄마,2017-08-14,1794000,0,350,20,22,한국,한국,(주)소나무픽쳐스
1206,일식,,3018500,0,350,1,6,이탈리아,"이탈리아,프랑스",
1208,MSFF2017 희극지왕 2,,2086000,0,349,1,3,한국,한국,
1209,쥬발,,658000,0,347,1,6,미국,미국,
1209,스카라무슈,1973-06-02,746000,0,347,1,18,미국,미국,
1211,MSFF2017 4만번의 구타 2,,2069000,0,346,1,3,한국,한국,
1211,도쿄 연애사건,2017-01-18,2535500,0,346,16,85,일본,일본,(주)브리즈픽처스
1213,사형수 탈옥하다,,660000,0,345,1,6,프랑스,프랑스,
1214,사랑의 슬픔 애수,2000-04-22,1274000,0,344,1,10,미국,미국,콜럼비아 트라이스타
1215,MSFF2017 비정성시 4,,2047000,0,343,1,3,한국,한국,
1216,해바라기,1982-11-14,1258000,0,341,1,12,이탈리아,이탈리아,
1217,아파트 생태계,,2142000,0,340,1,5,한국,한국,
1218,새,,2523126,0,339,1,6,미국,미국,(주)영화사 안다미로
1219,소통과 거짓말,2017-11-09,2227000,0,338,9,93,한국,한국,무브먼트
1219,스파나잇,2017-11-02,2876500,0,338,4,31,미국,미국,하준사
1221,애천,,646000,0,337,1,8,,,
1221,미세스 하이드,2018-05-31,2645100,0,337,2,12,프랑스,프랑스,(주)엣나인필름
1223,MSFF2017 비정성시 2,,1996000,0,334,1,3,한국,한국,
1223,유관순,,668000,0,334,1,8,한국,한국,
1225,잉글리쉬 페이션트,1997-03-15,2012000,0,333,1,7,미국,미국,(주)영화사오원
1226,MSFF2017 희극지왕 1,,1984500,0,332,1,3,한국,한국,
1227,오명,,938000,0,331,1,8,미국,미국,
1228,벨벳 골드마인,1999-08-28,2239577,0,330,1,7,영국,"영국,미국","(주)디스테이션,(주)엔케이컨텐츠"
1229,시암,2017-07-27,1810000,0,329,5,37,태국,태국,봄바람영화사
1230,이별,1973-09-11,654000,0,327,1,19,한국,한국,
